Time,OD,Strain,Environment
78.67652778,0.115500003,TUB00,0-100-0
78.85452778,0.115500003,TUB00,0-100-0
79.03252778,0.114100002,TUB00,0-100-0
79.21052778,0.115999997,TUB00,0-100-0
79.38852778,0.115699999,TUB00,0-100-0
79.56652778,0.114799999,TUB00,0-100-0
79.74452778,0.115699999,TUB00,0-100-0
79.92255556,0.114600003,TUB00,0-100-0
80.10052778,0.114600003,TUB00,0-100-0
80.27855556,0.115800001,TUB00,0-100-0
80.45655556,0.115400001,TUB00,0-100-0
80.63452778,0.115199998,TUB00,0-100-0
80.81255556,0.116300002,TUB00,0-100-0
80.99052778,0.114500001,TUB00,0-100-0
81.16855556,0.115999997,TUB00,0-100-0
81.34655556,0.115400001,TUB00,0-100-0
81.52455556,0.114299998,TUB00,0-100-0
81.70255556,0.116499998,TUB00,0-100-0
81.88052778,0.115400001,TUB00,0-100-0
82.05855556,0.115199998,TUB00,0-100-0
82.23655556,0.115999997,TUB00,0-100-0
82.41455556,0.115699999,TUB00,0-100-0
82.59255556,0.115400001,TUB00,0-100-0
82.77055556,0.115900002,TUB00,0-100-0
82.94855556,0.115800001,TUB00,0-100-0
83.12655556,0.116599999,TUB00,0-100-0
83.30455556,0.1153,TUB00,0-100-0
83.48255556,0.114500001,TUB00,0-100-0
83.66055556,0.116700001,TUB00,0-100-0
83.83855556,0.115999997,TUB00,0-100-0
84.01655556,0.1153,TUB00,0-100-0
84.19455556,0.116899997,TUB00,0-100-0
84.37255556,0.114799999,TUB00,0-100-0
84.55055556,0.119000003,TUB00,0-100-0
84.72855556,0.115999997,TUB00,0-100-0
84.90655556,0.114399999,TUB00,0-100-0
85.08455556,0.116499998,TUB00,0-100-0
85.26255556,0.1162,TUB00,0-100-0
85.44058333,0.115000002,TUB00,0-100-0
85.61855556,0.116700001,TUB00,0-100-0
85.79658333,0.115500003,TUB00,0-100-0
85.97455556,0.116999999,TUB00,0-100-0
86.15258333,0.116800003,TUB00,0-100-0
86.33058333,0.116700001,TUB00,0-100-0
86.50855556,0.116400003,TUB00,0-100-0
86.68658333,0.119000003,TUB00,0-100-0
86.86455556,0.116499998,TUB00,0-100-0
87.04258333,0.118799999,TUB00,0-100-0
87.22058333,0.118000001,TUB00,0-100-0
87.39858333,0.116499998,TUB00,0-100-0
87.57658333,0.117399998,TUB00,0-100-0
87.75458333,0.116400003,TUB00,0-100-0
87.93258333,0.117700003,TUB00,0-100-0
88.11058333,0.116899997,TUB00,0-100-0
88.28858333,0.116999999,TUB00,0-100-0
88.46658333,0.117700003,TUB00,0-100-0
0,0.112800002,TUB00,0-100-0
0.178,0.109899998,TUB00,0-100-0
0.356,0.111000001,TUB00,0-100-0
0.534,0.111500002,TUB00,0-100-0
0.712,0.109399997,TUB00,0-100-0
0.89,0.111400001,TUB00,0-100-0
1.068,0.110100001,TUB00,0-100-0
1.246,0.109999999,TUB00,0-100-0
1.424,0.111400001,TUB00,0-100-0
1.602,0.110200003,TUB00,0-100-0
1.78,0.1109,TUB00,0-100-0
1.958,0.111299999,TUB00,0-100-0
2.136027778,0.1105,TUB00,0-100-0
2.314027778,0.111100003,TUB00,0-100-0
2.492027778,0.111500002,TUB00,0-100-0
2.670027778,0.109899998,TUB00,0-100-0
2.848027778,0.110600002,TUB00,0-100-0
3.026027778,0.111000001,TUB00,0-100-0
3.204027778,0.109999999,TUB00,0-100-0
3.382027778,0.110799998,TUB00,0-100-0
3.560027778,0.111400001,TUB00,0-100-0
3.738027778,0.110100001,TUB00,0-100-0
3.916027778,0.110399999,TUB00,0-100-0
4.094027778,0.112899996,TUB00,0-100-0
4.272027778,0.109800003,TUB00,0-100-0
4.450027778,0.111000001,TUB00,0-100-0
4.628027778,0.111900002,TUB00,0-100-0
4.806027778,0.110299997,TUB00,0-100-0
4.984027778,0.112000003,TUB00,0-100-0
5.162027778,0.111699998,TUB00,0-100-0
5.340027778,0.111100003,TUB00,0-100-0
5.518055556,0.111599997,TUB00,0-100-0
5.696027778,0.111400001,TUB00,0-100-0
5.874027778,0.111299999,TUB00,0-100-0
6.052055556,0.110100001,TUB00,0-100-0
6.230027778,0.111699998,TUB00,0-100-0
6.408055556,0.109800003,TUB00,0-100-0
6.586055556,0.109999999,TUB00,0-100-0
6.764055556,0.111599997,TUB00,0-100-0
6.942027778,0.110100001,TUB00,0-100-0
7.120055556,0.1096,TUB00,0-100-0
7.298055556,0.111699998,TUB00,0-100-0
7.476055556,0.109899998,TUB00,0-100-0
7.654055556,0.109700002,TUB00,0-100-0
7.832055556,0.111199997,TUB00,0-100-0
8.010055556,0.110600002,TUB00,0-100-0
8.188055556,0.108499996,TUB00,0-100-0
8.366055556,0.1109,TUB00,0-100-0
8.544055556,0.111299999,TUB00,0-100-0
8.722055556,0.109200001,TUB00,0-100-0
8.900055556,0.111100003,TUB00,0-100-0
9.078055556,0.112099998,TUB00,0-100-0
9.256055556,0.109200001,TUB00,0-100-0
9.434055556,0.109899998,TUB00,0-100-0
9.612055556,0.111599997,TUB00,0-100-0
9.790055556,0.109899998,TUB00,0-100-0
9.968055556,0.110399999,TUB00,0-100-0
10.14605556,0.111400001,TUB00,0-100-0
10.32408333,0.110699996,TUB00,0-100-0
10.50208333,0.110200003,TUB00,0-100-0
10.68008333,0.111199997,TUB00,0-100-0
10.85808333,0.109700002,TUB00,0-100-0
11.03608333,0.110299997,TUB00,0-100-0
11.21408333,0.112300001,TUB00,0-100-0
11.39208333,0.109399997,TUB00,0-100-0
11.57008333,0.110299997,TUB00,0-100-0
11.74808333,0.110699996,TUB00,0-100-0
11.92608333,0.1096,TUB00,0-100-0
12.10408333,0.110200003,TUB00,0-100-0
12.28208333,0.110799998,TUB00,0-100-0
12.46008333,0.110100001,TUB00,0-100-0
12.63811111,0.111599997,TUB00,0-100-0
12.81611111,0.111000001,TUB00,0-100-0
12.99411111,0.109099999,TUB00,0-100-0
13.17211111,0.111299999,TUB00,0-100-0
13.35011111,0.111199997,TUB00,0-100-0
13.52811111,0.109399997,TUB00,0-100-0
13.70611111,0.111100003,TUB00,0-100-0
13.88411111,0.111699998,TUB00,0-100-0
14.06211111,0.110100001,TUB00,0-100-0
14.24011111,0.110100001,TUB00,0-100-0
14.41811111,0.111000001,TUB00,0-100-0
14.59611111,0.110200003,TUB00,0-100-0
14.77411111,0.109800003,TUB00,0-100-0
14.95211111,0.1109,TUB00,0-100-0
15.13011111,0.109800003,TUB00,0-100-0
15.30811111,0.109099999,TUB00,0-100-0
15.48611111,0.110399999,TUB00,0-100-0
15.66411111,0.109800003,TUB00,0-100-0
15.84211111,0.108099997,TUB00,0-100-0
16.02011111,0.111699998,TUB00,0-100-0
16.19813889,0.110600002,TUB00,0-100-0
16.37613889,0.108599998,TUB00,0-100-0
16.55413889,0.111299999,TUB00,0-100-0
16.73213889,0.110699996,TUB00,0-100-0
16.91013889,0.108900003,TUB00,0-100-0
17.08813889,0.109899998,TUB00,0-100-0
17.26613889,0.111000001,TUB00,0-100-0
17.44413889,0.108900003,TUB00,0-100-0
17.62213889,0.1087,TUB00,0-100-0
17.80013889,0.110600002,TUB00,0-100-0
17.97813889,0.110200003,TUB00,0-100-0
18.15613889,0.108999997,TUB00,0-100-0
18.33413889,0.1105,TUB00,0-100-0
18.51213889,0.111000001,TUB00,0-100-0
18.69013889,0.108499996,TUB00,0-100-0
18.86813889,0.111100003,TUB00,0-100-0
19.04613889,0.109800003,TUB00,0-100-0
19.22413889,0.108800001,TUB00,0-100-0
19.40213889,0.109999999,TUB00,0-100-0
19.58013889,0.111100003,TUB00,0-100-0
19.75813889,0.109399997,TUB00,0-100-0
19.93613889,0.108599998,TUB00,0-100-0
20.11413889,0.1109,TUB00,0-100-0
20.29216667,0.109700002,TUB00,0-100-0
20.47016667,0.108800001,TUB00,0-100-0
20.64816667,0.1105,TUB00,0-100-0
20.82616667,0.110399999,TUB00,0-100-0
21.00416667,0.108099997,TUB00,0-100-0
21.18216667,0.110699996,TUB00,0-100-0
21.36019444,0.110799998,TUB00,0-100-0
21.53819444,0.107900001,TUB00,0-100-0
21.71619444,0.110100001,TUB00,0-100-0
21.89419444,0.110299997,TUB00,0-100-0
22.07219444,0.108499996,TUB00,0-100-0
22.25019444,0.109300002,TUB00,0-100-0
22.42819444,0.110399999,TUB00,0-100-0
22.60619444,0.108599998,TUB00,0-100-0
22.78419444,0.109200001,TUB00,0-100-0
22.96219444,0.111100003,TUB00,0-100-0
23.14019444,0.108800001,TUB00,0-100-0
23.31819444,0.108800001,TUB00,0-100-0
23.49619444,0.1109,TUB00,0-100-0
23.67419444,0.109499998,TUB00,0-100-0
23.85219444,0.109300002,TUB00,0-100-0
24.03019444,0.110399999,TUB00,0-100-0
24.20819444,0.109200001,TUB00,0-100-0
24.38619444,0.108599998,TUB00,0-100-0
24.56419444,0.110399999,TUB00,0-100-0
24.74222222,0.1096,TUB00,0-100-0
24.92022222,0.108800001,TUB00,0-100-0
25.09822222,0.110299997,TUB00,0-100-0
25.27622222,0.109499998,TUB00,0-100-0
25.45422222,0.108900003,TUB00,0-100-0
25.63222222,0.1109,TUB00,0-100-0
25.81022222,0.109499998,TUB00,0-100-0
25.98822222,0.1096,TUB00,0-100-0
26.16622222,0.110799998,TUB00,0-100-0
26.34422222,0.109700002,TUB00,0-100-0
26.52222222,0.108599998,TUB00,0-100-0
26.70022222,0.1105,TUB00,0-100-0
26.87822222,0.110200003,TUB00,0-100-0
27.05622222,0.108499996,TUB00,0-100-0
27.23422222,0.1109,TUB00,0-100-0
27.41222222,0.109999999,TUB00,0-100-0
27.59022222,0.108400002,TUB00,0-100-0
27.76822222,0.110299997,TUB00,0-100-0
27.94622222,0.1105,TUB00,0-100-0
28.12422222,0.109899998,TUB00,0-100-0
28.30222222,0.109800003,TUB00,0-100-0
28.48025,0.110399999,TUB00,0-100-0
28.65822222,0.109200001,TUB00,0-100-0
28.83622222,0.109399997,TUB00,0-100-0
29.01425,0.111199997,TUB00,0-100-0
29.19225,0.109300002,TUB00,0-100-0
29.37025,0.1087,TUB00,0-100-0
29.54825,0.110600002,TUB00,0-100-0
29.72625,0.109399997,TUB00,0-100-0
29.90425,0.1087,TUB00,0-100-0
30.08225,0.110299997,TUB00,0-100-0
30.26025,0.108999997,TUB00,0-100-0
30.43825,0.109099999,TUB00,0-100-0
30.61625,0.110799998,TUB00,0-100-0
30.79425,0.108900003,TUB00,0-100-0
30.97225,0.109200001,TUB00,0-100-0
31.15025,0.110399999,TUB00,0-100-0
31.32825,0.109700002,TUB00,0-100-0
31.50625,0.109300002,TUB00,0-100-0
31.68425,0.110399999,TUB00,0-100-0
31.86225,0.109700002,TUB00,0-100-0
32.04025,0.109099999,TUB00,0-100-0
32.21825,0.108900003,TUB00,0-100-0
32.39625,0.110299997,TUB00,0-100-0
32.57425,0.109200001,TUB00,0-100-0
32.75225,0.109300002,TUB00,0-100-0
32.93025,0.1105,TUB00,0-100-0
33.10825,0.109499998,TUB00,0-100-0
33.28625,0.108999997,TUB00,0-100-0
33.46425,0.110200003,TUB00,0-100-0
33.64225,0.109800003,TUB00,0-100-0
33.82025,0.108599998,TUB00,0-100-0
33.99827778,0.110200003,TUB00,0-100-0
34.17627778,0.109999999,TUB00,0-100-0
34.35427778,0.107900001,TUB00,0-100-0
34.53227778,0.110299997,TUB00,0-100-0
34.71027778,0.110100001,TUB00,0-100-0
34.88827778,0.109200001,TUB00,0-100-0
35.06627778,0.109099999,TUB00,0-100-0
35.24427778,0.110699996,TUB00,0-100-0
35.42227778,0.109099999,TUB00,0-100-0
35.60027778,0.109099999,TUB00,0-100-0
35.77827778,0.110200003,TUB00,0-100-0
35.95627778,0.108900003,TUB00,0-100-0
36.13427778,0.109099999,TUB00,0-100-0
36.31227778,0.110299997,TUB00,0-100-0
36.49027778,0.109099999,TUB00,0-100-0
36.66827778,0.108499996,TUB00,0-100-0
36.84627778,0.110399999,TUB00,0-100-0
37.02427778,0.108999997,TUB00,0-100-0
37.20227778,0.1083,TUB00,0-100-0
37.38030556,0.110399999,TUB00,0-100-0
37.55830556,0.109999999,TUB00,0-100-0
37.73630556,0.108400002,TUB00,0-100-0
37.91430556,0.110399999,TUB00,0-100-0
38.09230556,0.109999999,TUB00,0-100-0
38.27030556,0.108000003,TUB00,0-100-0
38.44830556,0.110100001,TUB00,0-100-0
38.62630556,0.109899998,TUB00,0-100-0
38.80430556,0.108400002,TUB00,0-100-0
38.98230556,0.109999999,TUB00,0-100-0
39.16030556,0.1096,TUB00,0-100-0
39.33830556,0.107699998,TUB00,0-100-0
39.51630556,0.110299997,TUB00,0-100-0
39.69430556,0.109700002,TUB00,0-100-0
39.87230556,0.107699998,TUB00,0-100-0
40.05030556,0.110100001,TUB00,0-100-0
40.22830556,0.110100001,TUB00,0-100-0
40.40630556,0.108199999,TUB00,0-100-0
40.58430556,0.109499998,TUB00,0-100-0
40.76230556,0.110399999,TUB00,0-100-0
40.94033333,0.108900003,TUB00,0-100-0
41.11830556,0.108999997,TUB00,0-100-0
41.29630556,0.110200003,TUB00,0-100-0
41.47430556,0.108999997,TUB00,0-100-0
41.65233333,0.1087,TUB00,0-100-0
41.83033333,0.110399999,TUB00,0-100-0
42.00833333,0.108599998,TUB00,0-100-0
42.18633333,0.108800001,TUB00,0-100-0
42.36433333,0.110100001,TUB00,0-100-0
42.54233333,0.108999997,TUB00,0-100-0
42.72033333,0.109099999,TUB00,0-100-0
42.89833333,0.110399999,TUB00,0-100-0
43.07633333,0.108900003,TUB00,0-100-0
43.25433333,0.109099999,TUB00,0-100-0
43.43233333,0.110100001,TUB00,0-100-0
43.61033333,0.108999997,TUB00,0-100-0
43.78833333,0.1087,TUB00,0-100-0
43.96633333,0.110100001,TUB00,0-100-0
44.14433333,0.108599998,TUB00,0-100-0
44.32233333,0.109399997,TUB00,0-100-0
44.50033333,0.110299997,TUB00,0-100-0
44.67833333,0.109099999,TUB00,0-100-0
44.85633333,0.108800001,TUB00,0-100-0
45.03433333,0.109999999,TUB00,0-100-0
45.21236111,0.109300002,TUB00,0-100-0
45.39036111,0.108000003,TUB00,0-100-0
45.56836111,0.109899998,TUB00,0-100-0
45.74636111,0.1105,TUB00,0-100-0
45.92433333,0.109200001,TUB00,0-100-0
46.10236111,0.109200001,TUB00,0-100-0
46.28036111,0.110299997,TUB00,0-100-0
46.45836111,0.109300002,TUB00,0-100-0
46.63636111,0.108999997,TUB00,0-100-0
46.81436111,0.110299997,TUB00,0-100-0
46.99236111,0.109399997,TUB00,0-100-0
47.17036111,0.108800001,TUB00,0-100-0
47.34836111,0.110299997,TUB00,0-100-0
47.52636111,0.109800003,TUB00,0-100-0
47.70436111,0.108499996,TUB00,0-100-0
47.88236111,0.110100001,TUB00,0-100-0
48.06036111,0.110200003,TUB00,0-100-0
48.23836111,0.109300002,TUB00,0-100-0
48.41636111,0.109300002,TUB00,0-100-0
48.59436111,0.110699996,TUB00,0-100-0
48.77236111,0.109899998,TUB00,0-100-0
48.95036111,0.108599998,TUB00,0-100-0
49.12836111,0.110299997,TUB00,0-100-0
49.30636111,0.110100001,TUB00,0-100-0
49.48436111,0.108400002,TUB00,0-100-0
49.66236111,0.1105,TUB00,0-100-0
49.84036111,0.110399999,TUB00,0-100-0
50.01836111,0.108900003,TUB00,0-100-0
50.19636111,0.110200003,TUB00,0-100-0
50.37436111,0.110600002,TUB00,0-100-0
50.55236111,0.109399997,TUB00,0-100-0
50.73036111,0.109700002,TUB00,0-100-0
50.90836111,0.1105,TUB00,0-100-0
51.08636111,0.109499998,TUB00,0-100-0
51.26438889,0.1096,TUB00,0-100-0
51.44238889,0.110699996,TUB00,0-100-0
51.62038889,0.110299997,TUB00,0-100-0
51.79838889,0.109700002,TUB00,0-100-0
51.97638889,0.1109,TUB00,0-100-0
52.15438889,0.110200003,TUB00,0-100-0
52.33238889,0.108800001,TUB00,0-100-0
52.51038889,0.1105,TUB00,0-100-0
52.68838889,0.110699996,TUB00,0-100-0
52.86638889,0.109499998,TUB00,0-100-0
53.04438889,0.109499998,TUB00,0-100-0
53.22238889,0.110799998,TUB00,0-100-0
53.40038889,0.109899998,TUB00,0-100-0
53.57838889,0.109499998,TUB00,0-100-0
53.75638889,0.1105,TUB00,0-100-0
53.93438889,0.110299997,TUB00,0-100-0
54.11238889,0.108999997,TUB00,0-100-0
54.29038889,0.110799998,TUB00,0-100-0
54.46838889,0.110100001,TUB00,0-100-0
54.64638889,0.109300002,TUB00,0-100-0
54.82438889,0.109499998,TUB00,0-100-0
55.00238889,0.111400001,TUB00,0-100-0
55.18038889,0.109300002,TUB00,0-100-0
55.35838889,0.109499998,TUB00,0-100-0
55.53638889,0.111100003,TUB00,0-100-0
55.71438889,0.109200001,TUB00,0-100-0
55.89238889,0.109700002,TUB00,0-100-0
56.07041667,0.111400001,TUB00,0-100-0
56.24838889,0.109300002,TUB00,0-100-0
56.42641667,0.109999999,TUB00,0-100-0
56.60441667,0.111000001,TUB00,0-100-0
56.78241667,0.109300002,TUB00,0-100-0
56.96041667,0.109099999,TUB00,0-100-0
57.13841667,0.110600002,TUB00,0-100-0
57.31641667,0.109999999,TUB00,0-100-0
57.49441667,0.109300002,TUB00,0-100-0
57.67241667,0.111000001,TUB00,0-100-0
57.85041667,0.109999999,TUB00,0-100-0
58.02841667,0.109200001,TUB00,0-100-0
58.20641667,0.1105,TUB00,0-100-0
58.38441667,0.110299997,TUB00,0-100-0
58.56241667,0.109200001,TUB00,0-100-0
58.74041667,0.110799998,TUB00,0-100-0
58.91841667,0.110600002,TUB00,0-100-0
59.09641667,0.108800001,TUB00,0-100-0
59.27441667,0.111100003,TUB00,0-100-0
59.45241667,0.1105,TUB00,0-100-0
59.63041667,0.108999997,TUB00,0-100-0
59.80841667,0.1105,TUB00,0-100-0
59.98641667,0.110699996,TUB00,0-100-0
60.16441667,0.1096,TUB00,0-100-0
60.34241667,0.110600002,TUB00,0-100-0
60.52041667,0.111000001,TUB00,0-100-0
60.69844444,0.110600002,TUB00,0-100-0
60.87644444,0.109999999,TUB00,0-100-0
61.05444444,0.1109,TUB00,0-100-0
61.23244444,0.109800003,TUB00,0-100-0
61.41041667,0.1096,TUB00,0-100-0
61.58844444,0.1109,TUB00,0-100-0
61.76644444,0.110299997,TUB00,0-100-0
61.94444444,0.109399997,TUB00,0-100-0
62.12244444,0.111199997,TUB00,0-100-0
62.30044444,0.111299999,TUB00,0-100-0
62.47844444,0.109700002,TUB00,0-100-0
62.65644444,0.112300001,TUB00,0-100-0
62.83444444,0.112199999,TUB00,0-100-0
63.01244444,0.110200003,TUB00,0-100-0
63.19044444,0.110399999,TUB00,0-100-0
63.36844444,0.111400001,TUB00,0-100-0
63.54644444,0.109999999,TUB00,0-100-0
63.72444444,0.109999999,TUB00,0-100-0
63.90244444,0.111100003,TUB00,0-100-0
64.08044444,0.111199997,TUB00,0-100-0
64.25844444,0.109899998,TUB00,0-100-0
64.43644444,0.112300001,TUB00,0-100-0
64.61444444,0.110699996,TUB00,0-100-0
64.79244444,0.1096,TUB00,0-100-0
64.97044444,0.111699998,TUB00,0-100-0
65.14844444,0.112000003,TUB00,0-100-0
65.32644444,0.112400003,TUB00,0-100-0
65.50444444,0.111400001,TUB00,0-100-0
65.68244444,0.112099998,TUB00,0-100-0
65.86047222,0.1109,TUB00,0-100-0
66.03847222,0.109200001,TUB00,0-100-0
66.21647222,0.111599997,TUB00,0-100-0
66.39447222,0.111599997,TUB00,0-100-0
66.57247222,0.111199997,TUB00,0-100-0
66.75047222,0.112400003,TUB00,0-100-0
66.92847222,0.111400001,TUB00,0-100-0
67.10647222,0.111699998,TUB00,0-100-0
67.28447222,0.112199999,TUB00,0-100-0
67.46247222,0.112099998,TUB00,0-100-0
67.64047222,0.109899998,TUB00,0-100-0
67.81847222,0.112999998,TUB00,0-100-0
67.99647222,0.111900002,TUB00,0-100-0
68.17447222,0.110100001,TUB00,0-100-0
68.35247222,0.112499997,TUB00,0-100-0
68.53047222,0.112599999,TUB00,0-100-0
68.70847222,0.109999999,TUB00,0-100-0
68.88647222,0.113499999,TUB00,0-100-0
69.06447222,0.1127,TUB00,0-100-0
69.24247222,0.109800003,TUB00,0-100-0
69.42047222,0.112400003,TUB00,0-100-0
69.59847222,0.111900002,TUB00,0-100-0
69.77647222,0.109999999,TUB00,0-100-0
69.95447222,0.112000003,TUB00,0-100-0
70.13247222,0.112099998,TUB00,0-100-0
70.3105,0.110799998,TUB00,0-100-0
70.4885,0.112000003,TUB00,0-100-0
70.6665,0.112000003,TUB00,0-100-0
70.8445,0.111000001,TUB00,0-100-0
71.0225,0.112400003,TUB00,0-100-0
71.2005,0.111299999,TUB00,0-100-0
71.3785,0.110200003,TUB00,0-100-0
71.5565,0.112199999,TUB00,0-100-0
71.7345,0.112099998,TUB00,0-100-0
71.9125,0.110399999,TUB00,0-100-0
72.0905,0.1131,TUB00,0-100-0
72.2685,0.112400003,TUB00,0-100-0
72.4465,0.110600002,TUB00,0-100-0
72.6245,0.112599999,TUB00,0-100-0
72.8025,0.112499997,TUB00,0-100-0
72.9805,0.110799998,TUB00,0-100-0
73.1585,0.112599999,TUB00,0-100-0
73.3365,0.112899996,TUB00,0-100-0
73.5145,0.111199997,TUB00,0-100-0
73.6925,0.112400003,TUB00,0-100-0
73.8705,0.113499999,TUB00,0-100-0
74.0485,0.1118,TUB00,0-100-0
74.2265,0.114,TUB00,0-100-0
74.4045,0.111699998,TUB00,0-100-0
74.5825,0.1105,TUB00,0-100-0
74.7605,0.112400003,TUB00,0-100-0
74.9385,0.112300001,TUB00,0-100-0
75.1165,0.111400001,TUB00,0-100-0
75.2945,0.113200001,TUB00,0-100-0
75.47252778,0.112499997,TUB00,0-100-0
75.6505,0.112000003,TUB00,0-100-0
75.82852778,0.112300001,TUB00,0-100-0
76.00652778,0.113200001,TUB00,0-100-0
76.18452778,0.112099998,TUB00,0-100-0
76.36252778,0.112400003,TUB00,0-100-0
76.5405,0.1131,TUB00,0-100-0
76.71852778,0.1131,TUB00,0-100-0
76.89652778,0.110600002,TUB00,0-100-0
77.07452778,0.112800002,TUB00,0-100-0
77.25252778,0.1131,TUB00,0-100-0
77.43052778,0.111000001,TUB00,0-100-0
77.60852778,0.113200001,TUB00,0-100-0
77.78652778,0.113600001,TUB00,0-100-0
77.96452778,0.112300001,TUB00,0-100-0
78.14252778,0.112800002,TUB00,0-100-0
78.32052778,0.112899996,TUB00,0-100-0
78.49852778,0.111299999,TUB00,0-100-0
78.67652778,0.114200003,TUB00,0-100-0
78.85452778,0.113200001,TUB00,0-100-0
79.03252778,0.1127,TUB00,0-100-0
79.21052778,0.112899996,TUB00,0-100-0
79.38852778,0.1127,TUB00,0-100-0
79.56652778,0.112800002,TUB00,0-100-0
79.74452778,0.112899996,TUB00,0-100-0
79.92255556,0.112400003,TUB00,0-100-0
80.10052778,0.1127,TUB00,0-100-0
80.27855556,0.113600001,TUB00,0-100-0
80.45655556,0.112599999,TUB00,0-100-0
80.63452778,0.112400003,TUB00,0-100-0
80.81255556,0.112800002,TUB00,0-100-0
80.99052778,0.112199999,TUB00,0-100-0
81.16855556,0.113200001,TUB00,0-100-0
81.34655556,0.113499999,TUB00,0-100-0
81.52455556,0.1118,TUB00,0-100-0
81.70255556,0.113799997,TUB00,0-100-0
81.88052778,0.1131,TUB00,0-100-0
82.05855556,0.113399997,TUB00,0-100-0
82.23655556,0.115500003,TUB00,0-100-0
82.41455556,0.1149,TUB00,0-100-0
82.59255556,0.114699997,TUB00,0-100-0
82.77055556,0.114500001,TUB00,0-100-0
82.94855556,0.1118,TUB00,0-100-0
83.12655556,0.114,TUB00,0-100-0
83.30455556,0.114299998,TUB00,0-100-0
83.48255556,0.112400003,TUB00,0-100-0
83.66055556,0.114799999,TUB00,0-100-0
83.83855556,0.1127,TUB00,0-100-0
84.01655556,0.1127,TUB00,0-100-0
84.19455556,0.113799997,TUB00,0-100-0
84.37255556,0.112099998,TUB00,0-100-0
84.55055556,0.113300003,TUB00,0-100-0
84.72855556,0.113200001,TUB00,0-100-0
84.90655556,0.111299999,TUB00,0-100-0
85.08455556,0.113700002,TUB00,0-100-0
85.26255556,0.113700002,TUB00,0-100-0
85.44058333,0.112800002,TUB00,0-100-0
85.61855556,0.115099996,TUB00,0-100-0
85.79658333,0.112899996,TUB00,0-100-0
85.97455556,0.112599999,TUB00,0-100-0
86.15258333,0.113399997,TUB00,0-100-0
86.33058333,0.112599999,TUB00,0-100-0
86.50855556,0.113700002,TUB00,0-100-0
86.68658333,0.113700002,TUB00,0-100-0
86.86455556,0.112599999,TUB00,0-100-0
87.04258333,0.114600003,TUB00,0-100-0
87.22058333,0.112999998,TUB00,0-100-0
87.39858333,0.1127,TUB00,0-100-0
87.57658333,0.1149,TUB00,0-100-0
87.75458333,0.113200001,TUB00,0-100-0
87.93258333,0.113799997,TUB00,0-100-0
88.11058333,0.113399997,TUB00,0-100-0
88.28858333,0.112099998,TUB00,0-100-0
88.46658333,0.115000002,TUB00,0-100-0
0,0.107699998,TUB10,0-100-0
0.178,0.104999997,TUB10,0-100-0
0.356,0.105700001,TUB10,0-100-0
0.534,0.106399998,TUB10,0-100-0
0.712,0.104699999,TUB10,0-100-0
0.89,0.105899997,TUB10,0-100-0
1.068,0.104599997,TUB10,0-100-0
1.246,0.104500003,TUB10,0-100-0
1.424,0.105800003,TUB10,0-100-0
1.602,0.104199998,TUB10,0-100-0
1.78,0.104599997,TUB10,0-100-0
1.958,0.105300002,TUB10,0-100-0
2.136027778,0.104199998,TUB10,0-100-0
2.314027778,0.104900002,TUB10,0-100-0
2.492027778,0.105300002,TUB10,0-100-0
2.670027778,0.1043,TUB10,0-100-0
2.848027778,0.1043,TUB10,0-100-0
3.026027778,0.104400001,TUB10,0-100-0
3.204027778,0.103399999,TUB10,0-100-0
3.382027778,0.104000002,TUB10,0-100-0
3.560027778,0.104999997,TUB10,0-100-0
3.738027778,0.103600003,TUB10,0-100-0
3.916027778,0.104199998,TUB10,0-100-0
4.094027778,0.105300002,TUB10,0-100-0
4.272027778,0.103600003,TUB10,0-100-0
4.450027778,0.104400001,TUB10,0-100-0
4.628027778,0.1052,TUB10,0-100-0
4.806027778,0.103799999,TUB10,0-100-0
4.984027778,0.105099998,TUB10,0-100-0
5.162027778,0.105300002,TUB10,0-100-0
5.340027778,0.103699997,TUB10,0-100-0
5.518055556,0.104800001,TUB10,0-100-0
5.696027778,0.105800003,TUB10,0-100-0
5.874027778,0.104000002,TUB10,0-100-0
6.052055556,0.1043,TUB10,0-100-0
6.230027778,0.105599999,TUB10,0-100-0
6.408055556,0.104099996,TUB10,0-100-0
6.586055556,0.104000002,TUB10,0-100-0
6.764055556,0.105800003,TUB10,0-100-0
6.942027778,0.104000002,TUB10,0-100-0
7.120055556,0.104000002,TUB10,0-100-0
7.298055556,0.1061,TUB10,0-100-0
7.476055556,0.104699999,TUB10,0-100-0
7.654055556,0.104000002,TUB10,0-100-0
7.832055556,0.105599999,TUB10,0-100-0
8.010055556,0.1052,TUB10,0-100-0
8.188055556,0.103,TUB10,0-100-0
8.366055556,0.105400003,TUB10,0-100-0
8.544055556,0.105400003,TUB10,0-100-0
8.722055556,0.103299998,TUB10,0-100-0
8.900055556,0.105400003,TUB10,0-100-0
9.078055556,0.105499998,TUB10,0-100-0
9.256055556,0.103799999,TUB10,0-100-0
